AgentState_t	AgentState_x0	AgentState_u0	AgentState_v0	Cost	Debug_Cost
17.6	1.99689	0	0 	 0.00026453	6.59614	
17.7	1.99712	0	0 	 0.000260414	6.62294	
17.8	1.99735	0	0 	 0.000257778	6.62687	
17.9	1.99757	0	0 	 0.000252945	6.47798	
18	1.99777	0	0 	 0.000242967	6.28775	
18.1	1.99797	0	0 	 0.00024106	6.35676	
18.2	1.99815	0	0 	 0.000234515	6.37798	
18.3	1.99832	0	0 	 0.000232812	6.34812	
18.4	1.99846	0	0 	 0.000227144	6.41152	
18.5	1.9986	0	0 	 0.000223055	6.40275	
18.6	1.99872	0	0 	 0.000220008	6.41753	
18.7	1.99883	0	0 	 0.000212861	6.41993	
18.8	1.99894	0	0 	 0.00020954	6.48085	
18.9	1.99903	0	0 	 0.000200733	6.50129	
19	1.9991	0	0 	 0.000193584	6.296	
19.1	1.99916	0	0 	 0.000185786	6.31441	
19.2	1.99921	0	0 	 0.000183898	6.21934	
19.3	1.99924	0	0 	 0.000179019	6.17796	
19.4	1.99926	0	0 	 0.000175867	6.30443	
19.5	1.99927	0	0 	 0.000174602	6.28337	
19.6	1.99928	0	0 	 0.000174545	6.31631	
19.7	1.99929	0	0 	 0.000172003	6.35406	
19.8	1.9993	0	0 	 0.000171499	6.24336	
19.9	1.99932	0	0 	 0.000171582	6.22892	
20	1.99933	0	0 	 0.000172189	6.09868	
20.1	1.99936	0	0 	 0.000170464	6.10158	
20.2	1.99938	0	0 	 0.00017088	6.12292	
20.3	1.99941	0	0 	 0.000166743	6.18533	
20.4	1.99945	0	0 	 0.000163303	6.22211	
20.5	1.99948	0	0 	 0.00016211	6.21352	
20.6	1.99951	0	0 	 0.000160011	6.15557	
20.7	1.99954	0	0 	 0.000155512	6.12047	
20.8	1.99957	0	0 	 0.000154429	6.15078	
20.9	1.99959	0	0 	 0.000149748	6.16469	
21	1.9996	0	0 	 0.000146468	5.9756	
21.1	1.9996	0	0 	 0.00014181	6.07109	
21.2	1.99959	0	0 	 0.000139955	5.98539	
21.3	1.99958	0	0 	 0.000134855	6.03283	
21.4	1.99956	0	0 	 0.000132759	6.14653	
21.5	1.99953	0	0 	 0.00012984	6.03613	
21.6	1.99951	0	0 	 0.000127139	6.0424	
21.7	1.99948	0	0 	 0.000124779	6.02095	
21.8	1.99946	0	0 	 0.000122371	5.9926	
21.9	1.99943	0	0 	 0.00012239	5.97326	
22	1.99941	0	0 	 0.00012155	5.75271	
22.1	1.99938	0	0 	 0.000120152	5.74936	
22.2	1.99936	0	0 	 0.000118638	5.69117	
22.3	1.99935	0	0 	 0.0001153	5.63111	
22.4	1.99934	0	0 	 0.000112739	5.6224	
22.5	1.99933	0	0 	 0.000110084	5.61399	
22.6	1.99933	0	0 	 0.000108086	5.59444	
22.7	1.99933	0	0 	 0.000105965	5.6007	
22.8	1.99933	0	0 	 0.000103078	5.59667	
22.9	1.99934	0	0 	 0.000100395	5.54948	
23	1.99935	0	0 	 9.76236e-05	5.46085	
23.1	1.99937	0	0 	 9.38419e-05	5.57856	
23.2	1.99938	0	0 	 9.14606e-05	5.74599	
23.3	1.9994	0	0 	 8.82096e-05	5.8474	
23.4	1.99942	0	0 	 8.67091e-05	5.82398	
23.5	1.99943	0	0 	 8.40547e-05	5.68267	
23.6	1.99945	0	0 	 8.19126e-05	5.63049	
23.7	1.99946	0	0 	 8.03297e-05	5.59306	
23.8	1.99947	0	0 	 7.93713e-05	5.59269	
23.9	1.99948	0	0 	 7.70045e-05	5.62277	
24	1.99948	0	0 	 7.66302e-05	5.36123	
24.1	1.99948	0	0 	 7.6319e-05	5.32371	
24.2	1.99948	0	0 	 7.74171e-05	5.28875	
24.3	1.99948	0	0 	 7.92044e-05	5.22094	
24.4	1.99946	0	0 	 8.33754e-05	5.21859	
24.5	1.99944	0	0 	 8.67066e-05	5.23863	
24.6	1.99942	0	0 	 9.11117e-05	5.17088	
24.7	1.99939	0	0 	 9.3223e-05	5.15875	
24.8	1.99937	0	0 	 9.64626e-05	5.16801	
24.9	1.99934	0	0 	 9.99365e-05	5.20692	
25	1.99931	0	0 	 0.000100016	5.19341	
0 	 0 	 0 	 0 	 0 	 5.3608	
0 	 0 	 0 	 0 	 0 	 5.43175	
0 	 0 	 0 	 0 	 0 	 5.49199	
0 	 0 	 0 	 0 	 0 	 5.57917	
0 	 0 	 0 	 0 	 0 	 5.56697	
0 	 0 	 0 	 0 	 0 	 5.52404	
0 	 0 	 0 	 0 	 0 	 5.43666	
0 	 0 	 0 	 0 	 0 	 5.39647	
0 	 0 	 0 	 0 	 0 	 5.3048	
0 	 0 	 0 	 0 	 0 	 5.06873	
0 	 0 	 0 	 0 	 0 	 4.99648	
0 	 0 	 0 	 0 	 0 	 4.98268	
0 	 0 	 0 	 0 	 0 	 4.96102	
0 	 0 	 0 	 0 	 0 	 4.88757	
0 	 0 	 0 	 0 	 0 	 4.83978	
0 	 0 	 0 	 0 	 0 	 4.77373	
0 	 0 	 0 	 0 	 0 	 4.84602	
0 	 0 	 0 	 0 	 0 	 4.95281	
0 	 0 	 0 	 0 	 0 	 4.9748	
0 	 0 	 0 	 0 	 0 	 4.83348	
0 	 0 	 0 	 0 	 0 	 4.7893	
0 	 0 	 0 	 0 	 0 	 4.87401	
0 	 0 	 0 	 0 	 0 	 4.9607	
0 	 0 	 0 	 0 	 0 	 5.08387	
0 	 0 	 0 	 0 	 0 	 5.09653	
0 	 0 	 0 	 0 	 0 	 5.08287	
0 	 0 	 0 	 0 	 0 	 5.02537	
0 	 0 	 0 	 0 	 0 	 4.98596	
0 	 0 	 0 	 0 	 0 	 4.92179	
0 	 0 	 0 	 0 	 0 	 4.74816	
0 	 0 	 0 	 0 	 0 	 4.72548	
0 	 0 	 0 	 0 	 0 	 4.72785	
0 	 0 	 0 	 0 	 0 	 4.78262	
0 	 0 	 0 	 0 	 0 	 4.74605	
0 	 0 	 0 	 0 	 0 	 4.7109	
0 	 0 	 0 	 0 	 0 	 4.63846	
0 	 0 	 0 	 0 	 0 	 4.55877	
0 	 0 	 0 	 0 	 0 	 4.49855	
0 	 0 	 0 	 0 	 0 	 4.48526	
0 	 0 	 0 	 0 	 0 	 4.67832	
0 	 0 	 0 	 0 	 0 	 5.05157	
0 	 0 	 0 	 0 	 0 	 5.14507	
0 	 0 	 0 	 0 	 0 	 5.12365	
0 	 0 	 0 	 0 	 0 	 5.14376	
0 	 0 	 0 	 0 	 0 	 5.21479	
0 	 0 	 0 	 0 	 0 	 5.19752	
0 	 0 	 0 	 0 	 0 	 5.02614	
