#                                       Agent1                                       Agent2                                       Agent3                                       Agent4
#      PrimalRes        DualRes        envFunc      PrimalRes        DualRes        envFunc      PrimalRes        DualRes        envFunc      PrimalRes        DualRes        envFunc
     0.00427067     0.00706108           0.15      0.0106966      0.0189243           0.15      0.0106966      0.0189243           0.15      0.0175848      0.0243558           0.15
     0.00700962     0.00398654           0.15        0.01053     0.00574078           0.15        0.01053     0.00574078           0.15      0.0139223     0.00772611           0.15
     0.00451874     0.00500758           0.15     0.00789156     0.00690096           0.15     0.00789156     0.00690096           0.15      0.0116437      0.0069992           0.15
     0.00469495     0.00318263           0.15     0.00713992     0.00538606           0.15     0.00713992     0.00538606           0.15      0.0118309     0.00635071           0.15
     0.00778201     0.00483709           0.15     0.00806238      0.0155438           0.15     0.00806238      0.0155438           0.15      0.0122661      0.0209919           0.15
     0.00579273     0.00342373           0.15      0.0113708      0.0131094           0.15      0.0113708      0.0131094           0.15      0.0156979      0.0203841           0.15
     0.00967307     0.00570908           0.15      0.0141754      0.0105789           0.15      0.0141754      0.0105789           0.15      0.0192691      0.0141204           0.15
     0.00615597     0.00449251           0.15      0.0110968      0.0103333           0.15      0.0110968      0.0103333           0.15      0.0169328      0.0161204           0.15
     0.00427001     0.00338342           0.15     0.00681724      0.0135316           0.15     0.00681724      0.0135316           0.15      0.0106818      0.0195134           0.15
     0.00927694     0.00760676           0.15       0.015248      0.0200884           0.15       0.015248      0.0200884           0.15      0.0223569      0.0283934           0.15
     0.00925012     0.00279655           0.15      0.0153768     0.00603965           0.15      0.0153768     0.00603965           0.15      0.0218297     0.00740233           0.15
     0.00761778      0.0028854           0.15      0.0141512     0.00508305           0.15      0.0141512     0.00508305           0.15      0.0204487     0.00674694           0.15
     0.00599836      0.0053174           0.15     0.00714056      0.0184995           0.15     0.00714056      0.0184995           0.15     0.00830269      0.0252313           0.15
     0.00654091     0.00177159           0.15     0.00705761     0.00444783           0.15     0.00705761     0.00444783           0.15     0.00737737     0.00763715           0.15
     0.00543557     0.00370416           0.15     0.00695245     0.00440986           0.15     0.00695245     0.00440986           0.15     0.00813762      0.0044512           0.15
     0.00712449     0.00756572           0.15      0.0125935      0.0153404           0.15      0.0125935      0.0153404           0.15      0.0185272      0.0231324           0.15
     0.00790526     0.00577747           0.15      0.0157484     0.00923002           0.15      0.0157484     0.00923002           0.15       0.022892      0.0149029           0.15
     0.00450226     0.00429953           0.15      0.0104022      0.0102413           0.15      0.0104022      0.0102413           0.15      0.0186308      0.0139603           0.15
     0.00580569      0.0049088           0.15     0.00560005      0.0160024           0.15     0.00560005      0.0160024           0.15     0.00733498       0.020516           0.15
     0.00626854     0.00497195           0.15      0.0120663      0.0128425           0.15      0.0120663      0.0128425           0.15      0.0176213      0.0202169           0.15
     0.00679793     0.00508753           0.15      0.0135035     0.00595374           0.15      0.0135035     0.00595374           0.15      0.0215943     0.00802993           0.15
     0.00502937     0.00207899           0.15     0.00906507     0.00625165           0.15     0.00906507     0.00625165           0.15      0.0139766     0.00875607           0.15
     0.00307347     0.00317748           0.15     0.00498893      0.0106397           0.15     0.00498893      0.0106397           0.15     0.00739635      0.0156453           0.15
     0.00635991     0.00439005           0.15      0.0112075      0.0122944           0.15      0.0112075      0.0122944           0.15      0.0155349      0.0188271           0.15
     0.00708454     0.00362174           0.15      0.0125373     0.00800284           0.15      0.0125373     0.00800284           0.15      0.0182696       0.012457           0.15
     0.00335891     0.00503825           0.15     0.00829477      0.0104006           0.15     0.00829477      0.0104006           0.15      0.0151451      0.0144529           0.15
     0.00481245     0.00455908           0.15     0.00727369      0.0126568           0.15     0.00727369      0.0126568           0.15      0.0104801      0.0186515           0.15
     0.00448854     0.00525338           0.15     0.00934223      0.0115717           0.15     0.00934223      0.0115717           0.15      0.0155535      0.0150898           0.15
     0.00467668     0.00302426           0.15       0.010189     0.00794904           0.15       0.010189     0.00794904           0.15      0.0162691       0.010774           0.15
     0.00421261     0.00405931           0.15     0.00599634     0.00938721           0.15     0.00599634     0.00938721           0.15     0.00838457      0.0138255           0.15
     0.00466545     0.00273927           0.15     0.00599456     0.00426215           0.15     0.00599456     0.00426215           0.15     0.00767443     0.00636795           0.15
     0.00532852     0.00324617           0.15     0.00777368      0.0103245           0.15     0.00777368      0.0103245           0.15      0.0100985      0.0178406           0.15
     0.00584794     0.00433598           0.15       0.010486     0.00596437           0.15       0.010486     0.00596437           0.15      0.0156012     0.00778721           0.15
     0.00709868     0.00462658           0.15      0.0091421      0.0063662           0.15      0.0091421      0.0063662           0.15      0.0143622     0.00790528           0.15
     0.00553904     0.00389518           0.15     0.00639026     0.00938543           0.15     0.00639026     0.00938543           0.15      0.0118248      0.0120938           0.15
     0.00611872     0.00202026           0.15      0.0074648     0.00957664           0.15      0.0074648     0.00957664           0.15     0.00775687      0.0184289           0.15
     0.00326988       0.001948           0.15      0.0107086     0.00616069           0.15      0.0107086     0.00616069           0.15       0.017138      0.0102743           0.15
     0.00391785     0.00373429           0.15     0.00968203     0.00595689           0.15     0.00968203     0.00595689           0.15      0.0162278     0.00697653           0.15
     0.00307419     0.00156102           0.15     0.00525372     0.00699717           0.15     0.00525372     0.00699717           0.15     0.00802675      0.0109471           0.15
     0.00368451     0.00331351           0.15     0.00585654      0.0133258           0.15     0.00585654      0.0133258           0.15     0.00860714      0.0220226           0.15
     0.00622967     0.00568718           0.15      0.0129707      0.0122935           0.15      0.0129707      0.0122935           0.15      0.0201024      0.0176739           0.15
     0.00633123     0.00302956           0.15      0.0100369     0.00499825           0.15      0.0100369     0.00499825           0.15      0.0141107      0.0060839           0.15
     0.00396382     0.00320853           0.15     0.00673631     0.00792032           0.15     0.00673631     0.00792032           0.15     0.00889564      0.0123075           0.15
     0.00439632     0.00192164           0.15     0.00607227     0.00884775           0.15     0.00607227     0.00884775           0.15     0.00851109      0.0153665           0.15
     0.00467612     0.00192599           0.15     0.00754238     0.00499258           0.15     0.00754238     0.00499258           0.15      0.0102552     0.00817519           0.15
     0.00398001     0.00409114           0.15     0.00719874     0.00542741           0.15     0.00719874     0.00542741           0.15      0.0109798     0.00452598           0.15
     0.00570022     0.00198291           0.15     0.00838965     0.00537189           0.15     0.00838965     0.00537189           0.15      0.0103486     0.00743758           0.15
     0.00333995      0.0013036           0.15     0.00717247     0.00673535           0.15     0.00717247     0.00673535           0.15      0.0102925      0.0102508           0.15
     0.00266511     0.00238018           0.15     0.00636953     0.00693611           0.15     0.00636953     0.00693611           0.15      0.0105625      0.0103762           0.15
     0.00291589      0.0021518           0.15     0.00688989      0.0070803           0.15     0.00688989      0.0070803           0.15      0.0111101     0.00926403           0.15
     0.00339026     0.00159621           0.15     0.00633946     0.00536635           0.15     0.00633946     0.00536635           0.15     0.00913926      0.0078726           0.15
     0.00362818      0.0016644           0.15     0.00667097     0.00610667           0.15     0.00667097     0.00610667           0.15     0.00872126      0.0115523           0.15
     0.00325657      0.0023453           0.15     0.00677756     0.00517025           0.15     0.00677756     0.00517025           0.15      0.0104615     0.00925219           0.15
     0.00425833     0.00164611           0.15     0.00687294     0.00327615           0.15     0.00687294     0.00327615           0.15     0.00969514     0.00417108           0.15
     0.00562726     0.00222016           0.15      0.0088291     0.00621442           0.15      0.0088291     0.00621442           0.15      0.0128942     0.00928074           0.15
     0.00287021     0.00228533           0.15     0.00648974     0.00811642           0.15     0.00648974     0.00811642           0.15     0.00961971      0.0129317           0.15
      0.0025644     0.00179553           0.15     0.00796873     0.00704459           0.15     0.00796873     0.00704459           0.15       0.012749     0.00982911           0.15
     0.00222927     0.00255568           0.15     0.00793084     0.00756222           0.15     0.00793084     0.00756222           0.15       0.014177     0.00879706           0.15
     0.00315789     0.00143118           0.15     0.00640594     0.00540357           0.15     0.00640594     0.00540357           0.15     0.00975798     0.00541674           0.15
     0.00392275     0.00247655           0.15     0.00684403     0.00990756           0.15     0.00684403     0.00990756           0.15     0.00886325      0.0133793           0.15
      0.0030752     0.00116085           0.15     0.00537857     0.00374748           0.15     0.00537857     0.00374748           0.15     0.00617449     0.00501408           0.15
     0.00250858     0.00181402           0.15     0.00502237     0.00300302           0.15     0.00502237     0.00300302           0.15     0.00669773     0.00348651           0.15
     0.00348416     0.00309337           0.15     0.00539474      0.0048663           0.15     0.00539474      0.0048663           0.15      0.0076073     0.00542276           0.15
     0.00217059     0.00152056           0.15     0.00332985     0.00399063           0.15     0.00332985     0.00399063           0.15     0.00435207     0.00553401           0.15
     0.00287834     0.00369751           0.15     0.00260734     0.00506998           0.15     0.00260734     0.00506998           0.15     0.00534042     0.00642475           0.15
     0.00279915     0.00287844           0.15     0.00276581     0.00405415           0.15     0.00276581     0.00405415           0.15     0.00402499     0.00493502           0.15
     0.00184328      0.0019668           0.15     0.00327419     0.00267257           0.15     0.00327419     0.00267257           0.15     0.00394971     0.00271752           0.15
     0.00241932     0.00144926           0.15     0.00244028     0.00224294           0.15     0.00244028     0.00224294           0.15     0.00346348     0.00217302           0.15
       0.001786     0.00102311           0.15     0.00162286     0.00201809           0.15     0.00162286     0.00201809           0.15     0.00216792     0.00243837           0.15
     0.00272732     0.00167137           0.15     0.00228237     0.00236452           0.15     0.00228237     0.00236452           0.15     0.00293014     0.00276968           0.15
     0.00161603     0.00111715           0.15     0.00193507     0.00175337           0.15     0.00193507     0.00175337           0.15     0.00231968     0.00207173           0.15
     0.00102707     0.00124789           0.15     0.00142612     0.00178797           0.15     0.00142612     0.00178797           0.15     0.00197737     0.00201787           0.15
     0.00142338     0.00139902           0.15     0.00178283     0.00184972           0.15     0.00178283     0.00184972           0.15     0.00190536       0.002085           0.15
     0.00194254     0.00167554           0.15     0.00184605     0.00174167           0.15     0.00184605     0.00174167           0.15     0.00271948     0.00167256           0.15
     0.00101324     0.00118025           0.15    0.000988697     0.00165906           0.15    0.000988697     0.00165906           0.15     0.00135937     0.00172222           0.15
      0.0101201     0.00548542           0.15     0.00702067     0.00585679           0.15     0.00702067     0.00585679           0.15     0.00175154     0.00201321           0.15
     0.00911173    0.000918306           0.15     0.00735503     0.00114184           0.15     0.00735503     0.00114184           0.15     0.00172797     0.00135401           0.15
     0.00341782     0.00300961           0.15     0.00233735     0.00273539           0.15     0.00233735     0.00273539           0.15      0.0022364     0.00284628           0.15
     0.00232589     0.00224402           0.15     0.00141856     0.00253141           0.15     0.00141856     0.00253141           0.15     0.00150349     0.00192656           0.15
     0.00240098     0.00269178           0.15     0.00200955     0.00235495           0.15     0.00200955     0.00235495           0.15     0.00223151     0.00226641           0.15
     0.00279289     0.00143142           0.15     0.00214351     0.00148292           0.15     0.00214351     0.00148292           0.15     0.00153432     0.00102629           0.15
      0.0022793    0.000986101           0.15     0.00193571     0.00111813           0.15     0.00193571     0.00111813           0.15     0.00135552     0.00107468           0.15
      0.0018177    0.000816819           0.15     0.00149686     0.00105235           0.15     0.00149686     0.00105235           0.15     0.00093201    0.000968251           0.15
     0.00155141     0.00307956           0.15     0.00114841     0.00275766           0.15     0.00114841     0.00275766           0.15     0.00218049     0.00227706           0.15
     0.00244821     0.00308664           0.15     0.00161127     0.00314355           0.15     0.00161127     0.00314355           0.15     0.00119065     0.00287443           0.15
     0.00231256    0.000862838           0.15     0.00188558     0.00134879           0.15     0.00188558     0.00134879           0.15     0.00150907     0.00163951           0.15
     0.00150858    0.000687452           0.15     0.00138272    0.000846616           0.15     0.00138272    0.000846616           0.15     0.00160777     0.00060113           0.15
     0.00155397    0.000857723           0.15     0.00128413    0.000996545           0.15     0.00128413    0.000996545           0.15      0.0017943    0.000823395           0.15
     0.00141958    0.000948449           0.15     0.00125392     0.00105988           0.15     0.00125392     0.00105988           0.15     0.00108538     0.00117797           0.15
    0.000730562     0.00129105           0.15    0.000757304     0.00110429           0.15    0.000757304     0.00110429           0.15      0.0013467     0.00111099           0.15
    0.000610827     0.00103499           0.15    0.000596104     0.00104649           0.15    0.000596104     0.00104649           0.15     0.00119702    0.000966495           0.15
    0.000658812    0.000679677           0.15     0.00069845    0.000769138           0.15     0.00069845    0.000769138           0.15    0.000796831    0.000664647           0.15
     0.00128038     0.00071037           0.15    0.000663312    0.000734205           0.15    0.000663312    0.000734205           0.15     0.00097484    0.000624409           0.15
     0.00117717     0.00065345           0.15    0.000748251    0.000694996           0.15    0.000748251    0.000694996           0.15    0.000519898    0.000494915           0.15
     0.00167479    0.000601233           0.15     0.00107392    0.000727903           0.15     0.00107392    0.000727903           0.15     0.00073377    0.000666002           0.15
     0.00138245    0.000739191           0.15     0.00114483    0.000763559           0.15     0.00114483    0.000763559           0.15    0.000919538    0.000630992           0.15
     0.00248091     0.00123167           0.15        0.00201     0.00117899           0.15        0.00201     0.00117899           0.15    0.000876933    0.000581961           0.15
     0.00137932     0.00183638           0.15      0.0012404      0.0016803           0.15      0.0012404      0.0016803           0.15    0.000882811    0.000958639           0.15
     0.00142323     0.00293557           0.15     0.00117068     0.00259618           0.15     0.00117068     0.00259618           0.15    0.000787393     0.00141545           0.15
     0.00512176     0.00188521           0.15     0.00401845     0.00161345           0.15     0.00401845     0.00161345           0.15     0.00118199      0.0015922           0.15
     0.00199068     0.00115019           0.15     0.00163555     0.00133483           0.15     0.00163555     0.00133483           0.15     0.00126765     0.00135147           0.15
      0.0013927    0.000922674           0.15     0.00118977      0.0009553           0.15     0.00118977      0.0009553           0.15     0.00109858       0.000875           0.15
    0.000998487    0.000719764           0.15     0.00104065    0.000651653           0.15     0.00104065    0.000651653           0.15     0.00146587    0.000349567           0.15
    0.000588569     0.00180349           0.15     0.00087025     0.00127328           0.15     0.00087025     0.00127328           0.15     0.00107904     0.00078518           0.15
      0.0012237     0.00228256           0.15    0.000715843     0.00176792           0.15    0.000715843     0.00176792           0.15    0.000796928     0.00101578           0.15
     0.00177701     0.00163535           0.15      0.0010582     0.00150944           0.15      0.0010582     0.00150944           0.15     0.00047414     0.00127767           0.15
     0.00105696      0.0016386           0.15    0.000960658     0.00137119           0.15    0.000960658     0.00137119           0.15    0.000882249    0.000887205           0.15
      0.0011795     0.00182361           0.15     0.00108792     0.00152355           0.15     0.00108792     0.00152355           0.15     0.00113593    0.000867461           0.15
     0.00133622      0.0019796           0.15      0.0011214     0.00201667           0.15      0.0011214     0.00201667           0.15     0.00101003      0.0012602           0.15
     0.00109846     0.00208983           0.15     0.00093523      0.0022638           0.15     0.00093523      0.0022638           0.15    0.000807867     0.00141564           0.15
     0.00119888     0.00204844           0.15     0.00111715     0.00199309           0.15     0.00111715     0.00199309           0.15     0.00108798     0.00125377           0.15
     0.00191771     0.00148311           0.15     0.00114274     0.00151121           0.15     0.00114274     0.00151121           0.15     0.00132487     0.00106157           0.15
     0.00120908     0.00124242           0.15     0.00124464     0.00106227           0.15     0.00124464     0.00106227           0.15    0.000993778    0.000735149           0.15
     0.00119165    0.000889885           0.15    0.000989732    0.000943858           0.15    0.000989732    0.000943858           0.15    0.000912704    0.000639138           0.15
     0.00109759     0.00079513           0.15    0.000950207    0.000616527           0.15    0.000950207    0.000616527           0.15    0.000587709    0.000444149           0.15
    0.000831291    0.000752068           0.15     0.00087675    0.000562662           0.15     0.00087675    0.000562662           0.15    0.000781836    0.000351829           0.15
    0.000971968    0.000964536           0.15    0.000896647    0.000653467           0.15    0.000896647    0.000653467           0.15    0.000741128    0.000403013           0.15
    0.000879101    0.000923508           0.15    0.000829186    0.000575924           0.15    0.000829186    0.000575924           0.15    0.000916257    0.000309075           0.15
    0.000959604    0.000674691           0.15    0.000906434    0.000439016           0.15    0.000906434    0.000439016           0.15    0.000835657     0.00023944           0.15
     0.00132867     0.00125558           0.15    0.000925872     0.00108897           0.15    0.000925872     0.00108897           0.15    0.000582696    0.000751471           0.15
     0.00112621     0.00163712           0.15    0.000885591     0.00113165           0.15    0.000885591     0.00113165           0.15    0.000430323    0.000793755           0.15
    0.000941071     0.00159865           0.15    0.000724982     0.00125901           0.15    0.000724982     0.00125901           0.15    0.000521656    0.000948332           0.15
     0.00107994     0.00173158           0.15    0.000746117     0.00148715           0.15    0.000746117     0.00148715           0.15    0.000574232     0.00117796           0.15
      0.0010108     0.00161519           0.15    0.000732523     0.00153085           0.15    0.000732523     0.00153085           0.15    0.000502439     0.00130108           0.15
    0.000867083     0.00156188           0.15    0.000853607     0.00137218           0.15    0.000853607     0.00137218           0.15    0.000693611      0.0010916           0.15
      0.0010585     0.00167349           0.15     0.00109314     0.00153522           0.15     0.00109314     0.00153522           0.15     0.00117112     0.00118159           0.15
     0.00161007     0.00113222           0.15     0.00119595    0.000956275           0.15     0.00119595    0.000956275           0.15    0.000956582    0.000744269           0.15
     0.00214239     0.00153989           0.15     0.00189501     0.00112355           0.15     0.00189501     0.00112355           0.15     0.00144591    0.000836658           0.15
     0.00178792     0.00133186           0.15     0.00119257     0.00115631           0.15     0.00119257     0.00115631           0.15     0.00086707     0.00067984           0.15
      0.0020012     0.00156328           0.15     0.00154681     0.00133403           0.15     0.00154681     0.00133403           0.15    0.000894497    0.000961943           0.15
     0.00123647     0.00232396           0.15     0.00099439     0.00213375           0.15     0.00099439     0.00213375           0.15     0.00084405     0.00137802           0.15
     0.00142354     0.00225632           0.15     0.00117957     0.00205029           0.15     0.00117957     0.00205029           0.15    0.000955179     0.00134028           0.15
     0.00133878     0.00175025           0.15     0.00116072     0.00142278           0.15     0.00116072     0.00142278           0.15     0.00121775    0.000885984           0.15
      0.0017479     0.00135395           0.15     0.00119694     0.00140668           0.15     0.00119694     0.00140668           0.15    0.000882681     0.00075341           0.15
     0.00223994     0.00147228           0.15     0.00123077     0.00167308           0.15     0.00123077     0.00167308           0.15    0.000524912     0.00124561           0.15
     0.00217959     0.00112175           0.15     0.00132446     0.00139137           0.15     0.00132446     0.00139137           0.15    0.000942094    0.000939558           0.15
     0.00151768     0.00103845           0.15     0.00128672     0.00114591           0.15     0.00128672     0.00114591           0.15     0.00117413    0.000713399           0.15
     0.00239743     0.00207482           0.15     0.00145746     0.00182539           0.15     0.00145746     0.00182539           0.15     0.00159675     0.00114149           0.15
     0.00150762      0.0021259           0.15     0.00109024     0.00197795           0.15     0.00109024     0.00197795           0.15     0.00121697     0.00151918           0.15
     0.00163249     0.00250597           0.15     0.00122546     0.00214262           0.15     0.00122546     0.00214262           0.15     0.00127299     0.00171529           0.15
     0.00157872     0.00256376           0.15     0.00113839     0.00263828           0.15     0.00113839     0.00263828           0.15     0.00142774     0.00193812           0.15
     0.00140352     0.00187245           0.15     0.00134704     0.00178252           0.15     0.00134704     0.00178252           0.15     0.00125106     0.00139178           0.15
       0.001271     0.00145852           0.15     0.00103653     0.00157819           0.15     0.00103653     0.00157819           0.15     0.00101942      0.0013356           0.15
     0.00098443     0.00156616           0.15    0.000996309     0.00161984           0.15    0.000996309     0.00161984           0.15    0.000774045     0.00130312           0.15
     0.00160335     0.00142873           0.15     0.00113147      0.0013739           0.15     0.00113147      0.0013739           0.15      0.0011107     0.00105886           0.15
     0.00105172     0.00103483           0.15    0.000970448    0.000977647           0.15    0.000970448    0.000977647           0.15    0.000914259    0.000787756           0.15
     0.00166269     0.00146863           0.15     0.00139824     0.00133795           0.15     0.00139824     0.00133795           0.15    0.000908931     0.00102898           0.15
     0.00129345      0.0013274           0.15    0.000852505     0.00139769           0.15    0.000852505     0.00139769           0.15    0.000519214    0.000981657           0.15
       0.001013     0.00143184           0.15    0.000723516     0.00146756           0.15    0.000723516     0.00146756           0.15    0.000800956    0.000891478           0.15
    0.000849241     0.00154709           0.15    0.000722253     0.00143901           0.15    0.000722253     0.00143901           0.15    0.000611832     0.00067457           0.15
    0.000803039     0.00153182           0.15    0.000729544     0.00121675           0.15    0.000729544     0.00121675           0.15    0.000532544    0.000747299           0.15
     0.00117945     0.00176515           0.15     0.00105187     0.00146377           0.15     0.00105187     0.00146377           0.15    0.000716027    0.000872529           0.15
    0.000753719       0.001365           0.15    0.000747527    0.000984095           0.15    0.000747527    0.000984095           0.15     0.00071772    0.000673607           0.15
    0.000728488     0.00125065           0.15    0.000656494    0.000883717           0.15    0.000656494    0.000883717           0.15    0.000813358    0.000599552           0.15
     0.00137592     0.00102509           0.15    0.000825733     0.00103099           0.15    0.000825733     0.00103099           0.15    0.000619165    0.000839432           0.15
    0.000759039    0.000995964           0.15    0.000689695    0.000882266           0.15    0.000689695    0.000882266           0.15    0.000547981    0.000852097           0.15
    0.000478249    0.000911355           0.15    0.000394555    0.000849713           0.15    0.000394555    0.000849713           0.15    0.000396014    0.000615279           0.15
    0.000537033     0.00133902           0.15     0.00061565    0.000996429           0.15     0.00061565    0.000996429           0.15     0.00055718    0.000627887           0.15
    0.000617484     0.00111243           0.15    0.000536578     0.00093473           0.15    0.000536578     0.00093473           0.15    0.000476302    0.000635008           0.15
    0.000758166    0.000828969           0.15    0.000543136    0.000787815           0.15    0.000543136    0.000787815           0.15    0.000512479    0.000544652           0.15
    0.000581638     0.00101144           0.15    0.000526979    0.000835302           0.15    0.000526979    0.000835302           0.15    0.000645089    0.000549923           0.15
    0.000572641    0.000921165           0.15    0.000672291    0.000637802           0.15    0.000672291    0.000637802           0.15    0.000636512    0.000449756           0.15
     0.00080326    0.000893562           0.15    0.000735414    0.000592625           0.15    0.000735414    0.000592625           0.15    0.000688472    0.000369959           0.15
    0.000454233     0.00110318           0.15     0.00063082    0.000627069           0.15     0.00063082    0.000627069           0.15    0.000710292     0.00038568           0.15
    0.000766059    0.000871792           0.15    0.000551167    0.000763214           0.15    0.000551167    0.000763214           0.15    0.000700932    0.000520296           0.15
     0.00045832    0.000945518           0.15    0.000493284    0.000780462           0.15    0.000493284    0.000780462           0.15    0.000448641    0.000567619           0.15
    0.000552295     0.00111483           0.15    0.000470771    0.000892066           0.15    0.000470771    0.000892066           0.15    0.000479846    0.000593768           0.15
    0.000395201     0.00106635           0.15    0.000426336    0.000760334           0.15    0.000426336    0.000760334           0.15    0.000468358    0.000578317           0.15
    0.000404918       0.001141           0.15    0.000334055    0.000820433           0.15    0.000334055    0.000820433           0.15     0.00048392    0.000527521           0.15
    0.000337579     0.00108575           0.15    0.000400136    0.000753798           0.15    0.000400136    0.000753798           0.15    0.000421515    0.000586007           0.15
    0.000444802    0.000928511           0.15    0.000391449     0.00085572           0.15    0.000391449     0.00085572           0.15    0.000414906    0.000678726           0.15
    0.000385693     0.00109257           0.15    0.000329256    0.000998419           0.15    0.000329256    0.000998419           0.15    0.000380674    0.000757939           0.15
    0.000330708     0.00105994           0.15     0.00032522    0.000949084           0.15     0.00032522    0.000949084           0.15    0.000403987     0.00071443           0.15
    0.000363873     0.00103174           0.15    0.000422975    0.000790839           0.15    0.000422975    0.000790839           0.15    0.000372249    0.000636811           0.15
    0.000420638    0.000928166           0.15    0.000439853    0.000719114           0.15    0.000439853    0.000719114           0.15    0.000519298    0.000554362           0.15
    0.000609908    0.000834828           0.15    0.000441884    0.000606925           0.15    0.000441884    0.000606925           0.15    0.000462051    0.000491341           0.15
     0.00046708    0.000747709           0.15    0.000327208    0.000545598           0.15    0.000327208    0.000545598           0.15    0.000507677     0.00036415           0.15
     0.00030663    0.000797962           0.15     0.00033597    0.000488379           0.15     0.00033597    0.000488379           0.15    0.000390588    0.000322497           0.15
    0.000310525    0.000897073           0.15     0.00030112    0.000585696           0.15     0.00030112    0.000585696           0.15     0.00038022    0.000366665           0.15
    0.000268958    0.000847406           0.15    0.000296051    0.000617204           0.15    0.000296051    0.000617204           0.15    0.000256032    0.000410431           0.15
    0.000391551    0.000943903           0.15    0.000337087    0.000742401           0.15    0.000337087    0.000742401           0.15    0.000402595    0.000453898           0.15
    0.000358411    0.000921551           0.15    0.000407554    0.000598068           0.15    0.000407554    0.000598068           0.15    0.000309219    0.000432562           0.15
    0.000310678    0.000999604           0.15    0.000286415    0.000664382           0.15    0.000286415    0.000664382           0.15    0.000404835    0.000423427           0.15
    0.000348924    0.000906444           0.15    0.000329491    0.000656585           0.15    0.000329491    0.000656585           0.15    0.000257336    0.000503249           0.15
    0.000336525    0.000826936           0.15    0.000286041     0.00071276           0.15    0.000286041     0.00071276           0.15     0.00033082    0.000514074           0.15
    0.000349586    0.000781526           0.15    0.000269997    0.000732067           0.15    0.000269997    0.000732067           0.15    0.000279468    0.000592766           0.15
    0.000253343    0.000924161           0.15    0.000241921    0.000819087           0.15    0.000241921    0.000819087           0.15    0.000321026    0.000562659           0.15
    0.000348537    0.000889625           0.15    0.000257155    0.000746918           0.15    0.000257155    0.000746918           0.15    0.000314244    0.000531034           0.15
    0.000281359     0.00097681           0.15    0.000318793     0.00068572           0.15    0.000318793     0.00068572           0.15    0.000366353    0.000500676           0.15
     0.00025237    0.000900782           0.15    0.000322234    0.000584624           0.15    0.000322234    0.000584624           0.15    0.000362736    0.000443072           0.15
    0.000336307    0.000820527           0.15    0.000348927     0.00055865           0.15    0.000348927     0.00055865           0.15    0.000376437    0.000416943           0.15
    0.000263334    0.000836446           0.15    0.000304776    0.000506505           0.15    0.000304776    0.000506505           0.15    0.000366126    0.000343861           0.15
    0.000330336    0.000892936           0.15    0.000301639    0.000497202           0.15    0.000301639    0.000497202           0.15    0.000325377    0.000345015           0.15
    0.000307824    0.000831971           0.15    0.000268868     0.00049824           0.15    0.000268868     0.00049824           0.15     0.00030065    0.000349177           0.15
    0.000351925    0.000842613           0.15    0.000266429    0.000557705           0.15    0.000266429    0.000557705           0.15    0.000262437    0.000382071           0.15
    0.000243661    0.000786256           0.15    0.000214053    0.000614084           0.15    0.000214053    0.000614084           0.15    0.000236767    0.000420483           0.15
    0.000197326    0.000810524           0.15    0.000240013    0.000589513           0.15    0.000240013    0.000589513           0.15    0.000248093    0.000436068           0.15
    0.000352773    0.000654068           0.15    0.000252436    0.000602347           0.15    0.000252436    0.000602347           0.15    0.000251615    0.000400243           0.15
    0.000249847    0.000663246           0.15    0.000259313     0.00051152           0.15    0.000259313     0.00051152           0.15    0.000231015    0.000389344           0.15
    0.000326371    0.000685495           0.15    0.000227826    0.000627582           0.15    0.000227826    0.000627582           0.15    0.000307846    0.000435261           0.15
    0.000294686     0.00070877           0.15    0.000301532    0.000507451           0.15    0.000301532    0.000507451           0.15    0.000223127    0.000401039           0.15
    0.000246468    0.000630484           0.15    0.000204145    0.000513697           0.15    0.000204145    0.000513697           0.15    0.000219413    0.000355319           0.15
    0.000183023    0.000690744           0.15    0.000192464    0.000489437           0.15    0.000192464    0.000489437           0.15    0.000202287    0.000319765           0.15
    0.000271051    0.000691108           0.15    0.000188295     0.00057599           0.15    0.000188295     0.00057599           0.15    0.000238218    0.000342855           0.15
    0.000279261    0.000677909           0.15    0.000202952    0.000560901           0.15    0.000202952    0.000560901           0.15    0.000212602    0.000383074           0.15
    0.000239518    0.000744623           0.15    0.000237952    0.000618209           0.15    0.000237952    0.000618209           0.15     0.00028626    0.000419404           0.15
    0.000200855    0.000727715           0.15    0.000255666    0.000516147           0.15    0.000255666    0.000516147           0.15    0.000250677    0.000361281           0.15
    0.000383389    0.000637491           0.15    0.000300704    0.000537629           0.15    0.000300704    0.000537629           0.15    0.000280742    0.000359106           0.15
    0.000261067    0.000665743           0.15    0.000264194     0.00046248           0.15    0.000264194     0.00046248           0.15    0.000269113    0.000361728           0.15
    0.000303032    0.000638608           0.15    0.000200594    0.000581512           0.15    0.000200594    0.000581512           0.15    0.000287485    0.000414956           0.15
    0.000238818    0.000589992           0.15    0.000210845    0.000561241           0.15    0.000210845    0.000561241           0.15    0.000211363    0.000381258           0.15
    0.000382283    0.000578275           0.15    0.000314936    0.000521926           0.15    0.000314936    0.000521926           0.15    0.000225211    0.000389421           0.15
    0.000315723     0.00055221           0.15     0.00027541    0.000463868           0.15     0.00027541    0.000463868           0.15    0.000212527    0.000343173           0.15
    0.000215073    0.000577169           0.15    0.000199544    0.000461468           0.15    0.000199544    0.000461468           0.15    0.000241841    0.000361399           0.15
