AgentState_t	AgentState_x0	AgentState_u0	AgentState_v0	Cost	Debug_Cost
0 	 0 	 0 	 0 	 0 	 9.14373	
0 	 0 	 0 	 0 	 0 	 9.14426	
0 	 0 	 0 	 0 	 0 	 9.1448	
0 	 0 	 0 	 0 	 0 	 9.14496	
0 	 0 	 0 	 0 	 0 	 9.1449	
0 	 0 	 0 	 0 	 0 	 9.14476	
0 	 0 	 0 	 0 	 0 	 8.89455	
0 	 0 	 0 	 0 	 0 	 8.88284	
0 	 0 	 0 	 0 	 0 	 8.8988	
0 	 0 	 0 	 0 	 0 	 8.91815	
0 	 0 	 0 	 0 	 0 	 8.93349	
0 	 0 	 0 	 0 	 0 	 8.94191	
0 	 0 	 0 	 0 	 0 	 8.94763	
0 	 0 	 0 	 0 	 0 	 8.94863	
0 	 0 	 0 	 0 	 0 	 8.95175	
0 	 0 	 0 	 0 	 0 	 8.95324	
0 	 0 	 0 	 0 	 0 	 8.95523	
0 	 0 	 0 	 0 	 0 	 8.95498	
0 	 0 	 0 	 0 	 0 	 8.95607	
0 	 0 	 0 	 0 	 0 	 8.9557	
0 	 0 	 0 	 0 	 0 	 8.9544	
0 	 0 	 0 	 0 	 0 	 8.95631	
0 	 0 	 0 	 0 	 0 	 8.95646	
0 	 0 	 0 	 0 	 0 	 8.95638	
0 	 0 	 0 	 0 	 0 	 8.95678	
0 	 0 	 0 	 0 	 0 	 8.95662	
0 	 0 	 0 	 0 	 0 	 8.95733	
0 	 0 	 0 	 0 	 0 	 8.95756	
0 	 0 	 0 	 0 	 0 	 8.95815	
0 	 0 	 0 	 0 	 0 	 8.95817	
0 	 0 	 0 	 0 	 0 	 8.95791	
0 	 0 	 0 	 0 	 0 	 8.71325	
0 	 0 	 0 	 0 	 0 	 8.69882	
0 	 0 	 0 	 0 	 0 	 8.71469	
0 	 0 	 0 	 0 	 0 	 8.73497	
0 	 0 	 0 	 0 	 0 	 8.74825	
0 	 0 	 0 	 0 	 0 	 8.75675	
0 	 0 	 0 	 0 	 0 	 8.7635	
0 	 0 	 0 	 0 	 0 	 8.76535	
0 	 0 	 0 	 0 	 0 	 8.76726	
0 	 0 	 0 	 0 	 0 	 8.76785	
0 	 0 	 0 	 0 	 0 	 8.7649	
0 	 0 	 0 	 0 	 0 	 8.76771	
0 	 0 	 0 	 0 	 0 	 8.76484	
0 	 0 	 0 	 0 	 0 	 8.76688	
0 	 0 	 0 	 0 	 0 	 8.7689	
0 	 0 	 0 	 0 	 0 	 8.76999	
0 	 0 	 0 	 0 	 0 	 8.77018	
0 	 0 	 0 	 0 	 0 	 8.76756	
0 	 0 	 0 	 0 	 0 	 8.76892	
0 	 0 	 0 	 0 	 0 	 8.76925	
0 	 0 	 0 	 0 	 0 	 8.77018	
0 	 0 	 0 	 0 	 0 	 8.7703	
0 	 0 	 0 	 0 	 0 	 8.77037	
0 	 0 	 0 	 0 	 0 	 8.77066	
0 	 0 	 0 	 0 	 0 	 8.77101	
0 	 0 	 0 	 0 	 0 	 8.52035	
0 	 0 	 0 	 0 	 0 	 8.50963	
0 	 0 	 0 	 0 	 0 	 8.52145	
0 	 0 	 0 	 0 	 0 	 8.54174	
0 	 0 	 0 	 0 	 0 	 8.55927	
0 	 0 	 0 	 0 	 0 	 8.5681	
0 	 0 	 0 	 0 	 0 	 8.5726	
0 	 0 	 0 	 0 	 0 	 8.57497	
0 	 0 	 0 	 0 	 0 	 8.57626	
